# Input graph: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/edges.csv
# OD-pairs: /home/onion/Repo/Robust-Toll-Pricing-Algorithm/ScenarioApproach/myPython/Temp/od0.csv
# Objective: user_eq
# Function: bpr
# Shortest-path algo: dijkstra
# Preprocessing time: 0ms
iteration,customization_time,query_time,line_search_time,total_time,obj_function_value,total_travel_cost
145,0,0,0,0,2.80378e+08,4.66014e+08,
146,0,0,0,0,2.80378e+08,4.66002e+08,
147,0,0,0,0,2.80377e+08,4.65986e+08,
148,0,0,0,0,2.80377e+08,4.65973e+08,
149,0,0,0,0,2.80377e+08,4.6598e+08,
150,0,0,0,0,2.80377e+08,4.66e+08,
151,0,0,0,0,2.80377e+08,4.66009e+08,
152,0,0,0,0,2.80377e+08,4.66026e+08,
153,0,0,0,0,2.80377e+08,4.66009e+08,
154,0,0,0,0,2.80377e+08,4.65986e+08,
155,0,0,0,0,2.80377e+08,4.65974e+08,
156,0,0,0,0,2.80377e+08,4.65944e+08,
157,0,0,0,0,2.80377e+08,4.65921e+08,
158,0,0,0,0,2.80376e+08,4.65888e+08,
159,0,0,0,0,2.80376e+08,4.65922e+08,
160,0,0,0,0,2.80376e+08,4.65946e+08,
161,0,0,0,0,2.80376e+08,4.65962e+08,
162,0,0,0,0,2.80376e+08,4.6594e+08,
163,0,0,0,0,2.80376e+08,4.65959e+08,
164,0,0,0,0,2.80376e+08,4.65981e+08,
165,0,0,0,0,2.80375e+08,4.65974e+08,
166,0,0,0,0,2.80375e+08,4.65942e+08,
167,0,0,0,0,2.80375e+08,4.65949e+08,
168,0,0,0,0,2.80375e+08,4.65974e+08,
169,0,0,0,0,2.80375e+08,4.65985e+08,
170,0,0,0,0,2.80375e+08,4.65982e+08,
171,0,0,0,0,2.80375e+08,4.65945e+08,
172,0,0,0,0,2.80375e+08,4.65968e+08,
173,0,0,0,0,2.80374e+08,4.66002e+08,
174,0,0,0,0,2.80374e+08,4.66022e+08,
175,0,0,0,0,2.80374e+08,4.66007e+08,
176,0,0,0,0,2.80374e+08,4.66e+08,
177,0,0,0,0,2.80374e+08,4.65984e+08,
178,0,0,0,0,2.80374e+08,4.66006e+08,
179,0,0,0,0,2.80374e+08,4.66026e+08,
180,0,0,0,0,2.80374e+08,4.66011e+08,
